"uuid","current","power","rtc"
"d500000c-01","4.416","0","1499748660"
"d500000c-01","4.012","0","1499748840"
"d500000c-01","4.071","0","1499749020"
"d500000c-01","4.051","0","1499749200"
"d500000c-01","4.082","0","1499749380"
"d500000c-01","4.063","0","1499749560"
"d500000c-01","4.067","0","1499749740"
"d500000c-01","4.067","0","1499749920"
"d500000c-01","4.074","0","1499750100"
"d500000c-01","4.071","0","1499750280"
"d500000c-01","4.051","0","1499750460"
"d500000c-01","4.086","0","1499750640"
"d500000c-01","4.11","0","1499750820"
"d500000c-01","8.49","92.61","1499751000"
"d500000c-01","8.564","94.13","1499751180"
"d500000c-01","8.655","96.01","1499751360"
"d500000c-01","8.612","95.12","1499751540"
"d500000c-01","8.647","95.84","1499751720"
"d500000c-01","8.576","94.38","1499751900"
"d500000c-01","8.576","94.38","1499752080"
"d500000c-01","8.576","94.38","1499752260"
"d500000c-01","8.612","95.12","1499752440"
"d500000c-01","8.604","94.96","1499752620"
"d500000c-01","8.596","94.79","1499752800"
"d500000c-01","8.568","94.22","1499752980"
"d500000c-01","8.557","93.99","1499753160"
"d500000c-01","8.561","94.07","1499753340"
"d500000c-01","8.58","94.46","1499753520"
"d500000c-01","8.568","94.22","1499753700"
"d500000c-01","8.549","93.82","1499753880"
"d500000c-01","8.564","94.13","1499754060"
"d500000c-01","8.596","94.79","1499754240"
"d500000c-01","8.572","94.3","1499754420"
"d500000c-01","8.498","92.77","1499754600"
"d500000c-01","8.549","93.82","1499754780"
"d500000c-01","8.521","93.25","1499754960"
"d500000c-01","8.466","92.11","1499755140"
"d500000c-01","8.49","92.61","1499755320"
"d500000c-01","8.533","93.49","1499755500"
"d500000c-01","8.49","92.61","1499755680"
"d500000c-01","8.525","93.33","1499755860"
"d500000c-01","8.49","92.61","1499756040"
"d500000c-01","8.502","92.85","1499756220"
"d500000c-01","8.517","93.16","1499756400"
"d500000c-01","8.537","93.58","1499756580"
"d500000c-01","8.478","92.36","1499756760"
"d500000c-01","8.498","92.77","1499756940"
"d500000c-01","8.486","92.52","1499757120"
"d500000c-01","8.474","92.28","1499757300"
"d500000c-01","8.502","92.85","1499757480"
"d500000c-01","8.463","92.05","1499757660"
"d500000c-01","8.439","91.55","1499757840"
"d500000c-01","8.4","90.75","1499758020"
"d500000c-01","8.423","91.22","1499758200"
"d500000c-01","8.447","91.72","1499758380"
"d500000c-01","8.447","91.72","1499758560"
"d500000c-01","8.435","91.47","1499758740"
"d500000c-01","8.431","91.39","1499758920"
"d500000c-01","8.392","90.59","1499759100"
"d500000c-01","8.431","91.39","1499759280"
"d500000c-01","8.419","91.14","1499759460"
"d500000c-01","8.443","91.64","1499759640"
"d500000c-01","8.447","91.72","1499759820"
"d500000c-01","8.482","92.44","1499760000"
"d500000c-01","8.447","91.72","1499760180"
"d500000c-01","8.431","91.39","1499760360"
"d500000c-01","8.443","91.64","1499760540"
"d500000c-01","8.47","92.19","1499760720"
"d500000c-01","8.443","91.64","1499760900"
"d500000c-01","8.435","91.47","1499761080"
"d500000c-01","8.47","92.19","1499761260"
"d500000c-01","8.478","92.36","1499761440"
"d500000c-01","8.463","92.05","1499761620"
"d500000c-01","8.439","91.55","1499761800"
"d500000c-01","8.439","91.55","1499761980"
"d500000c-01","8.388","90.5","1499762160"
"d500000c-01","8.404","90.83","1499762340"
"d500000c-01","8.384","90.42","1499762520"
"d500000c-01","8.4","90.75","1499762700"
"d500000c-01","8.396","90.67","1499762880"
"d500000c-01","8.372","90.17","1499763060"
"d500000c-01","8.419","91.14","1499763240"
"d500000c-01","8.419","91.14","1499763420"
"d500000c-01","8.459","91.97","1499763600"
"d500000c-01","8.392","90.59","1499763780"
"d500000c-01","8.431","91.39","1499763960"
"d500000c-01","8.466","92.11","1499764140"
"d500000c-01","8.412","91","1499764320"
"d500000c-01","8.419","91.14","1499764500"
"d500000c-01","8.384","90.42","1499764680"
"d500000c-01","8.423","91.22","1499764860"
"d500000c-01","8.388","90.5","1499765040"
"d500000c-01","8.396","90.67","1499765220"
"d500000c-01","8.372","90.17","1499765400"
"d500000c-01","8.474","92.28","1499765580"
"d500000c-01","8.439","91.55","1499765760"
"d500000c-01","8.404","90.83","1499765940"
"d500000c-01","8.423","91.22","1499766120"
"d500000c-01","8.392","90.59","1499766300"
"d500000c-01","8.416","91.08","1499766480"
"d500000c-01","8.416","91.08","1499766660"
"d500000c-01","8.427","91.31","1499766840"
"d500000c-01","8.372","90.17","1499767020"
"d500000c-01","8.416","91.08","1499767200"
"d500000c-01","8.451","91.8","1499767380"
"d500000c-01","8.384","90.42","1499767560"
"d500000c-01","8.435","91.47","1499767740"
"d500000c-01","8.455","91.88","1499767920"
"d500000c-01","8.392","90.59","1499768100"
"d500000c-01","8.451","91.8","1499768280"
"d500000c-01","8.416","91.08","1499768460"
"d500000c-01","8.412","91","1499768640"
"d500000c-01","8.443","91.64","1499768820"
"d500000c-01","8.435","91.47","1499769000"
"d500000c-01","8.419","91.14","1499769180"
"d500000c-01","8.419","91.14","1499769360"
"d500000c-01","8.439","91.55","1499769540"
"d500000c-01","8.372","90.17","1499769720"
"d500000c-01","8.404","90.83","1499769900"
"d500000c-01","8.423","91.22","1499770080"
"d500000c-01","8.38","90.34","1499770260"
"d500000c-01","8.412","91","1499770440"
"d500000c-01","8.372","90.17","1499770620"
"d500000c-01","8.435","91.47","1499770800"
"d500000c-01","8.361","89.95","1499770980"
"d500000c-01","8.38","90.34","1499771160"
"d500000c-01","8.38","90.34","1499771340"
"d500000c-01","8.4","90.75","1499771520"
"d500000c-01","8.404","90.83","1499771700"
"d500000c-01","8.404","90.83","1499771880"
"d500000c-01","8.404","90.83","1499772060"
"d500000c-01","8.408","90.92","1499772240"
"d500000c-01","8.435","91.47","1499772420"
"d500000c-01","8.396","90.67","1499772600"
"d500000c-01","8.416","91.08","1499772780"
"d500000c-01","8.435","91.47","1499772960"
"d500000c-01","8.423","91.22","1499773140"
"d500000c-01","8.439","91.55","1499773320"
"d500000c-01","8.423","91.22","1499773500"
"d500000c-01","8.412","91","1499773680"
"d500000c-01","8.408","90.92","1499773860"
"d500000c-01","8.416","91.08","1499774040"
"d500000c-01","8.396","90.67","1499774220"
"d500000c-01","8.463","92.05","1499774400"
"d500000c-01","8.416","91.08","1499774580"
"d500000c-01","8.404","90.83","1499774760"
"d500000c-01","8.47","92.19","1499774940"
"d500000c-01","8.451","91.8","1499775120"
"d500000c-01","8.439","91.55","1499775300"
"d500000c-01","8.435","91.47","1499775480"
"d500000c-01","8.447","91.72","1499775660"
"d500000c-01","8.478","92.36","1499775840"
"d500000c-01","8.455","91.88","1499776020"
"d500000c-01","8.451","91.8","1499776200"
"d500000c-01","8.455","91.88","1499776380"
"d500000c-01","8.466","92.11","1499776560"
"d500000c-01","8.431","91.39","1499776740"
"d500000c-01","8.404","90.83","1499776920"
"d500000c-01","8.459","91.97","1499777100"
"d500000c-01","8.447","91.72","1499777280"
"d500000c-01","8.439","91.55","1499777460"
"d500000c-01","8.412","91","1499777640"
"d500000c-01","8.474","92.28","1499777820"
"d500000c-01","8.447","91.72","1499778000"
"d500000c-01","8.431","91.39","1499778180"
"d500000c-01","8.427","91.31","1499778360"
"d500000c-01","8.463","92.05","1499778540"
"d500000c-01","8.466","92.11","1499778720"
"d500000c-01","8.443","91.64","1499778900"
"d500000c-01","8.463","92.05","1499779080"
"d500000c-01","8.439","91.55","1499779260"
"d500000c-01","8.474","92.28","1499779440"
"d500000c-01","8.463","92.05","1499779620"
"d500000c-01","8.423","91.22","1499779800"
"d500000c-01","8.459","91.97","1499779980"
"d500000c-01","8.478","92.36","1499780160"
"d500000c-01","8.463","92.05","1499780340"
"d500000c-01","8.419","91.14","1499780520"
"d500000c-01","8.49","92.61","1499780700"
"d500000c-01","8.466","92.11","1499780880"
"d500000c-01","8.447","91.72","1499781060"
"d500000c-01","8.466","92.11","1499781240"
"d500000c-01","8.443","91.64","1499781420"
"d500000c-01","8.447","91.72","1499781600"
"d500000c-01","8.451","91.8","1499781780"
"d500000c-01","8.47","92.19","1499781960"
"d500000c-01","8.47","92.19","1499782140"
"d500000c-01","8.478","92.36","1499782320"
"d500000c-01","8.486","92.52","1499782500"
"d500000c-01","8.463","92.05","1499782680"
"d500000c-01","8.49","92.61","1499782860"
"d500000c-01","8.463","92.05","1499783040"
"d500000c-01","8.51","93.02","1499783220"
"d500000c-01","8.51","93.02","1499783400"
"d500000c-01","10.678","137.73","1499783580"
"d500000c-01","10.741","139.03","1499783760"
"d500000c-01","10.721","138.62","1499783940"
"d500000c-01","10.749","139.2","1499784120"
"d500000c-01","10.717","138.54","1499784300"
"d500000c-01","10.698","138.15","1499784480"
"d500000c-01","10.706","138.31","1499784660"
"d500000c-01","10.698","138.15","1499784840"
"d500000c-01","10.655","137.26","1499785020"
"d500000c-01","10.702","138.23","1499785200"
"d500000c-01","10.749","139.2","1499785380"
"d500000c-01","10.69","137.98","1499785560"
"d500000c-01","10.741","139.03","1499785740"
"d500000c-01","10.757","139.36","1499785920"
"d500000c-01","10.71","138.39","1499786100"
"d500000c-01","10.694","138.06","1499786280"
"d500000c-01","10.678","137.73","1499786460"
"d500000c-01","10.682","137.82","1499786640"
"d500000c-01","10.678","137.73","1499786820"
"d500000c-01","10.725","138.7","1499787000"
"d500000c-01","10.702","138.23","1499787180"
"d500000c-01","10.737","138.95","1499787360"
"d500000c-01","10.698","138.15","1499787540"
"d500000c-01","10.749","139.2","1499787720"
"d500000c-01","10.71","138.39","1499787900"
"d500000c-01","10.725","138.7","1499788080"
"d500000c-01","10.682","137.82","1499788260"
"d500000c-01","10.694","138.06","1499788440"
"d500000c-01","10.721","138.62","1499788620"
"d500000c-01","10.67","137.57","1499788800"
"d500000c-01","10.694","138.06","1499788980"
"d500000c-01","10.643","137.01","1499789160"
"d500000c-01","10.729","138.79","1499789340"
"d500000c-01","10.717","138.54","1499789520"
"d500000c-01","10.729","138.79","1499789700"
"d500000c-01","10.706","138.31","1499789880"
"d500000c-01","11.247","149.47","1499790060"
"d500000c-01","13.043","186.51","1499790240"
"d500000c-01","13","185.63","1499790420"
"d500000c-01","13.024","186.12","1499790600"
"d500000c-01","13.063","186.92","1499790780"
"d500000c-01","13.024","186.12","1499790960"
"d500000c-01","13.027","186.18","1499791140"
"d500000c-01","12.972","185.05","1499791320"
"d500000c-01","12.964","184.88","1499791500"
"d500000c-01","12.949","184.57","1499791680"
"d500000c-01","12.882","183.19","1499791860"
"d500000c-01","12.906","183.69","1499792040"
"d500000c-01","12.835","182.22","1499792220"
"d500000c-01","12.862","182.78","1499792400"
"d500000c-01","12.858","182.7","1499792580"
"d500000c-01","12.815","181.81","1499792760"
"d500000c-01","12.804","181.58","1499792940"
"d500000c-01","12.827","182.06","1499793120"
"d500000c-01","12.831","182.14","1499793300"
"d500000c-01","12.827","182.06","1499793480"
"d500000c-01","12.827","182.06","1499793660"
"d500000c-01","12.78","181.09","1499793840"
"d500000c-01","12.815","181.81","1499794020"
"d500000c-01","12.753","180.53","1499794200"
"d500000c-01","12.768","180.84","1499794380"
"d500000c-01","12.788","181.25","1499794560"
"d500000c-01","12.757","180.61","1499794740"
"d500000c-01","12.749","180.45","1499794920"
"d500000c-01","12.753","180.53","1499795100"
"d500000c-01","12.71","179.64","1499795280"
"d500000c-01","12.753","180.53","1499795460"
"d500000c-01","12.725","179.95","1499795640"
"d500000c-01","12.71","179.64","1499795820"
"d500000c-01","12.702","179.48","1499796000"
"d500000c-01","12.678","178.98","1499796180"
"d500000c-01","12.686","179.15","1499796360"
"d500000c-01","12.69","179.23","1499796540"
"d500000c-01","12.702","179.48","1499796720"
"d500000c-01","12.67","178.82","1499796900"
"d500000c-01","12.713","179.71","1499797080"
"d500000c-01","12.674","178.9","1499797260"
"d500000c-01","12.741","180.28","1499797440"
"d500000c-01","12.678","178.98","1499797620"
"d500000c-01","12.702","179.48","1499797800"
"d500000c-01","12.702","179.48","1499797980"
"d500000c-01","12.643","178.26","1499798160"
"d500000c-01","12.682","179.07","1499798340"
"d500000c-01","12.682","179.07","1499798520"
"d500000c-01","12.666","178.74","1499798700"
"d500000c-01","12.608","177.54","1499798880"
"d500000c-01","12.686","179.15","1499799060"
"d500000c-01","12.678","178.98","1499799240"
"d500000c-01","12.67","178.82","1499799420"
"d500000c-01","12.659","178.59","1499799600"
"d500000c-01","12.666","178.74","1499799780"
"d500000c-01","12.717","179.79","1499799960"
"d500000c-01","12.686","179.15","1499800140"
"d500000c-01","12.666","178.74","1499800320"
"d500000c-01","12.666","178.74","1499800500"
"d500000c-01","12.647","178.34","1499800680"
"d500000c-01","12.639","178.18","1499800860"
"d500000c-01","12.623","177.85","1499801040"
"d500000c-01","12.608","177.54","1499801220"
"d500000c-01","12.643","178.26","1499801400"
"d500000c-01","12.619","177.77","1499801580"
"d500000c-01","12.647","178.34","1499801760"
"d500000c-01","12.592","177.21","1499801940"
"d500000c-01","12.631","178.01","1499802120"
"d500000c-01","12.682","179.07","1499802300"
"d500000c-01","12.713","179.71","1499802480"
"d500000c-01","12.592","177.21","1499802660"
"d500000c-01","12.67","178.82","1499802840"
"d500000c-01","12.655","178.51","1499803020"
"d500000c-01","12.69","179.23","1499803200"
"d500000c-01","12.643","178.26","1499803380"
"d500000c-01","12.584","177.05","1499803560"
"d500000c-01","12.592","177.21","1499803740"
"d500000c-01","12.635","178.1","1499803920"
"d500000c-01","12.58","176.96","1499804100"
"d500000c-01","12.686","179.15","1499804280"
"d500000c-01","12.592","177.21","1499804460"
"d500000c-01","12.659","178.59","1499804640"
"d500000c-01","12.623","177.85","1499804820"
"d500000c-01","12.615","177.68","1499805000"
"d500000c-01","12.6","177.38","1499805180"
"d500000c-01","12.564","176.63","1499805360"
"d500000c-01","12.69","179.23","1499805540"
"d500000c-01","12.6","177.38","1499805720"
"d500000c-01","12.627","177.93","1499805900"
"d500000c-01","12.631","178.01","1499806080"
"d500000c-01","12.596","177.29","1499806260"
"d500000c-01","12.612","177.62","1499806440"
"d500000c-01","12.643","178.26","1499806620"
"d500000c-01","12.651","178.43","1499806800"
"d500000c-01","12.631","178.01","1499806980"
"d500000c-01","12.623","177.85","1499807160"
"d500000c-01","12.647","178.34","1499807340"
"d500000c-01","12.615","177.68","1499807520"
"d500000c-01","12.592","177.21","1499807700"
"d500000c-01","12.592","177.21","1499807880"
"d500000c-01","10.239","128.68","1499808060"
"d500000c-01","10.247","128.84","1499808240"
"d500000c-01","10.302","129.98","1499808420"
"d500000c-01","10.302","129.98","1499808600"
"d500000c-01","10.365","131.28","1499808780"
"d500000c-01","10.412","132.25","1499808960"
"d500000c-01","10.372","131.42","1499809140"
"d500000c-01","10.443","132.89","1499809320"
"d500000c-01","10.463","133.3","1499809500"
"d500000c-01","10.423","132.47","1499809680"
"d500000c-01","10.423","132.47","1499809860"
"d500000c-01","10.451","133.05","1499810040"
"d500000c-01","10.502","134.1","1499810220"
"d500000c-01","10.447","132.97","1499810400"
"d500000c-01","12.349","172.2","1499810580"
"d500000c-01","12.89","183.36","1499810760"
"d500000c-01","12.878","183.11","1499810940"
"d500000c-01","12.894","183.44","1499811120"
"d500000c-01","12.855","182.63","1499811300"
"d500000c-01","12.835","182.22","1499811480"
"d500000c-01","12.772","180.92","1499811660"
"d500000c-01","12.835","182.22","1499811840"
"d500000c-01","12.855","182.63","1499812020"
"d500000c-01","12.819","181.89","1499812200"
"d500000c-01","12.808","181.67","1499812380"
"d500000c-01","12.796","181.42","1499812560"
"d500000c-01","12.796","181.42","1499812740"
"d500000c-01","12.851","182.55","1499812920"
"d500000c-01","12.804","181.58","1499813100"
"d500000c-01","12.796","181.42","1499813280"
"d500000c-01","12.823","181.97","1499813460"
"d500000c-01","12.776","181.01","1499813640"
"d500000c-01","12.776","181.01","1499813820"
"d500000c-01","12.784","181.17","1499814000"
"d500000c-01","12.78","181.09","1499814180"
"d500000c-01","12.835","182.22","1499814360"
"d500000c-01","12.753","180.53","1499814540"
"d500000c-01","12.815","181.81","1499814720"
"d500000c-01","12.804","181.58","1499814900"
"d500000c-01","12.725","179.95","1499815080"
"d500000c-01","12.741","180.28","1499815260"
"d500000c-01","12.792","181.34","1499815440"
"d500000c-01","12.788","181.25","1499815620"
"d500000c-01","12.815","181.81","1499815800"
"d500000c-01","12.906","183.69","1499815980"
"d500000c-01","12.874","183.03","1499816160"
"d500000c-01","12.89","183.36","1499816340"
"d500000c-01","12.831","182.14","1499816520"
"d500000c-01","12.878","183.11","1499816700"
"d500000c-01","12.855","182.63","1499816880"
